"sclAutoID","sclName","sclCode","sclCluster","sclCommune","sclDistrict","sclProvince","sclZone","sclOrder","sclStatus","sclImage","sclZoneName","sclProvinceName","sclDistrictName","updated_at","total_students","total_teachers","total_teachers_female","total_students_female","created_at","deleted_at","updatedat","latitude","longitude","province_code"
"1108","សាលាបឋមសិក្សាកំពង់សំណាញ់","3130812058",,"996","129","8","4","1108","1",,,,,,,,,,,,,"11.43719037242923","105.0114668908996","8"
"1164","សាលាបឋមសិក្សាសូភាស","3151201032",,"1027","131","8","4","1164","1",,,,,,,,,,,,,"11.51760758406505","104.9035392247014","8"
"1181","សាលាបឋមសិក្សាខ្យោង","3140205028",,"1005","130","8","4","1181","1",,,,,,,,,,,,,"11.43325947352198","104.7917736744396","8"
"1172","សាលាបឋមសិក្សាអូរតាសេក","3150607048",,"1022","131","8","4","1172","1",,,,,,,,,,,,,"11.46705149034339","104.812775691842","8"
"1246","សាលាបឋមសិក្សាភូមិគរ","4051004039",,"187","29","4","1","1246","1",,,,,,,,,,,,,"11.91396041825569","104.6276606462722","4"
"1344","សាលាបឋមសិក្សាកោះក្ទុម្ព","4080210024",,"212","32","4","1","1344","1",,,,,,,,,,,,,"12.09263717540715","104.5654880634062","4"
"1400","សាលាបឋមសិក្សាត្រពាំងអញ្ចាញ","4061217039",,"201","30","4","1","1400","1",,,,,,,,,,,,,"12.23501437537294","104.7263883902114","4"
"1408","សាលាបឋមសិក្សាឈើត្រាច","4060506059",,"192","30","4","1","1408","1",,,,,,,,,,,,,"12.27023282598353","104.3691021892729","4"
"1449","សាលាបឋមសិក្សាតាកកោះ","4061222049",,"199","30","4","1","1449","1",,,,,,,,,,,,,"12.15301154838587","104.3127175690577","4"
"1512","សាលាបឋមសិក្សាអន្លង់ក្រសាំង","6020411021",,"1318","167","9","5","1512","1",,,,,,,,,,,,,"11.32735422799682","103.9065338855512","9"
"1576","សាលាបឋមសិក្សាប្រាំងសំរោង","6090611038",,"1379","174","9","5","1576","1",,,,,,,,,,,,,"11.19097899401299","103.164852059948","9"
"1608","សាលាបឋមសិក្សាវាលធំ","6011004074",,"1312","166","9","5","1608","1",,,,,,,,,,,,,"11.88037150140245","102.8889662470907","9"
"1701","សាលាបឋមសិក្សាភូមិស្រែ","6040504014",,"1338","169","9","5","1701","1",,,,,,,,,,,,,"11.80019512318938","102.5811018972057","9"
"1726","សាលាបឋមសិក្សាប្រឡាយ","6050513036",,"1345","170","9","5","1726","1",,,,,,,,,,,,,"11.10905221043596","103.2854483841252","9"
"1755","សាលាបឋមសិក្សាតាំងក្រសៅ","6060610031",,"1351","171","9","5","1755","1",,,,,,,,,,,,,"12.22723750051054","103.7119412041815","9"
"1777","សាលាបឋមសិក្សាស្រែពោធិ","6060907042",,"1354","171","9","5","1777","1",,,,,,,,,,,,,"11.25106074863779","102.8318823312148","9"
"1825","សាលាបឋមសិក្សាទួលសង្កែ","6070303013",,"1357","172","9","5","1825","1",,,,,,,,,,,,,"11.97771290761953","103.3619434935492","9"
"1894","សាលាបឋមសិក្សាពុកយុក","6031009041",,"1333","168","9","5","1894","1",,,,,,,,,,,,,"12.08360302697114","103.9962349151499","9"
"1912","សាលាបឋមសិក្សាងួនសៀម","6080507030",,"1369","173","9","5","1912","1",,,,,,,,,,,,,"11.3476690441801","102.5868696626316","9"
"1992","សាលាបឋមសិក្សាសុវណ្ណគិរី","5030215005",,"1099","140","11","4","1992","1",,,,,,,,,,,,,"12.27180261541751","106.5495498906966","11"
"1921","សាលាបឋមសិក្សាស្ពានគ្រង","6080207010",,"1366","173","9","5","1921","1",,,,,,,,,,,,,"10.9433600354804","103.579624816518","9"
"2063","សាលាបឋមសិក្សាទឹកលង","5080504010",,"1162","145","11","4","2063","1",,,,,,,,,,,,,"13.02355413128452","106.9541002844487","11"
"2068","សាលាបឋមសិក្សាកងខេមរភូមិន្ទ","5080106002",,"1159","145","11","4","2068","1",,,,,,,,,,,,,"12.26706235015852","107.0842835888039","11"
"2088","សាលាបឋមសិក្សាអង្គលំទង","5010302008",,"1080","138","11","4","2088","1",,,,,,,,,,,,,"12.00999219501619","107.0269272992097","11"
"58","សាលាបឋមសិក្សាស្តៅកន្លែង","8020303006",,"599","83","5","3","58","1",,,,,,,,,,,,,"11.34398712346044","104.4182641885542","5"
"106","សាលាបឋមសិក្សាព្រៃចាស់","8031305041",,"622","84","5","3","106","1",,,,,,,,,,,,,"11.55877249349013","104.7971280477264","5"
"121","សាលាបឋមសិក្សាក្របៅ","8110603009",,"701","92","5","3","121","1",,,,,,,,,,,,,"11.74769167005459","104.7764779283756","5"
"159","សាលាបឋមសិក្សាតាពេទ្យ","8090202036","12","674","90","5","3","159","1",,,,,,,,,,,,,"11.48152571119692","104.0604562574266","5"
"265","សាលាបឋមសិក្សាប៊ុនរ៉ានីហ៊ុនសែនកោះថ្មី","8100105002",,"684","91","5","3","265","1",,,,,,,,,,,,,"11.33969893017423","104.2015509985938","5"
"359","សាលាបឋមសិក្សាព្រែកជ្រូក","8030104002",,"1658","209","5","3","359","1",,,,,,,,,,,,,"11.39270741024635","104.3193560382367","5"
"435","សាលាបឋមសិក្សាតាទៃលើ","9070502006",,"444","66","7","2","435","1",,,,,,,,,,,,,"10.32921479748908","104.5540271442306","7"
"461","សាលាបឋមសិក្សាអណ្ដូងទឹក","9010100121",,"421","60","7","2","461","1",,,,,,,,,,,,,"10.32628437102145","104.2696094352372","7"
"468","សាលាបឋមសិក្សាបឹងកាឆាង","9050104010",,"435","64","7","2","468","1",,,,,,,,,,,,,"10.46976294673312","104.1329188188597","7"
"487","សាលាបឋមសិក្សាកំពង់ស្តាំ","9060404052",,"441","65","7","2","487","1",,,,,,,,,,,,,"10.5665545549268","104.2313329773417","7"
"553","សាលាបឋមសិក្សាខ្នងពស់","10060304011",,"1070","137","10","4","553","1",,,,,,,,,,,,,"12.2588729987533","105.9521554047998","10"
"662","សាលាបឋមសិក្សាព្រែកប្រសព្វលើ","10030508023",,"1047","134","10","4","662","1",,,,,,,,,,,,,"13.05955010313457","106.0188981313349","10"
"667","សាលាបឋមសិក្សាស៊ីហ៊ូហ៊ុយវត្តដីដុះ","10030507022",,"1047","134","10","4","667","1",,,,,,,,,,,,,"12.66271410147204","106.2878000486231","10"
"696","សាលាបឋមសិក្សាឃ្សឹមក្នុង","10050104037",,"1062","136","10","4","696","1",,,,,,,,,,,,,"13.44879392761452","106.6028219186076","10"
"735","សាលាបឋមសិក្សាស្រែទក់","10050410049",,"1065","136","10","4","735","1",,,,,,,,,,,,,"12.30962687658765","105.9657308692902","10"
"820","សាលាបឋមសិក្សាគោហ៊េរ","3070504016",,"974","127","8","4","820","1",,,,,,,,,,,,,"11.35627214893711","104.7960974804976","8"
"964","សាលាបឋមសិក្សាទួលមាស","3020704042",,"939","123","8","4","964","1",,,,,,,,,,,,,"11.22742445059723","104.8358076603275","8"
"1062","សាលាបឋមសិក្សាសណ្តែក","3010801024",,"928","122","8","4","1062","1",,,,,,,,,,,,,"11.75321757136957","104.753248854961","8"
"1089","សាលាបឋមសិក្សារលួស","3131523057",,"1003","129","8","4","1089","1",,,,,,,,,,,,,"11.39119915062362","104.90036480759","8"
"1026","សាលាបឋមសិក្សាអន្លង់ជ្រៃ","3010203008",,"922","122","8","4","1026","1",,,,,,,,,,,,,"11.44712220345954","105.1647384973388","8"
"1112","សាលាបឋមសិក្សាត្រើង","3130819034",,"996","129","8","4","1112","1",,,,,,,,,,,,,"11.36462479806736","104.6003607778155","8"
"1127","សាលាបឋមសិក្សាស្វាយព្រៃ","3131105042",,"999","129","8","4","1127","1",,,,,,,,,,,,,"11.53015947222491","104.7915959887086","8"
"1182","សាលាបឋមសិក្សាស្លែង","3140202027",,"1005","130","8","4","1182","1",,,,,,,,,,,,,"11.4371880695678","104.8958727469738","8"
"1264","សាលាបឋមសិក្សាបាក់ភ្នំ","4050108007",,"178","29","4","1","1264","1",,,,,,,,,,,,,"12.2310491368509","104.6993909299154","4"
"1281","សាលាបឋមសិក្សាត្រងិល","4040901021",,"177","28","4","1","1281","1",,,,,,,,,,,,,"12.4057205942123","104.8195211620823","4"
"1323","សាលាបឋមសិក្សាព្រៃគ្រីត្បូង","4020501015",,"164","27","4","1","1323","1",,,,,,,,,,,,,"12.05723799314385","104.4497079535077","4"
"1406","សាលាបឋមសិក្សាកងមាស","4060507014",,"192","30","4","1","1406","1",,,,,,,,,,,,,"11.83150203408268","104.8812127247847","4"
"1451","សាលាបឋមសិក្សាប្រាសាទជាងទង","4061203033",,"199","30","4","1","1451","1",,,,,,,,,,,,,"12.41907204067792","104.8538452049291","4"
"1475","សាលាបឋមសិក្សាក្រាំងបេង","4070406009",,"205","31","4","1","1475","1",,,,,,,,,,,,,"12.03323519534457","104.3751313817931","4"
"1572","សាលាបឋមសិក្សាដំរីស្លាប់","6091503054",,"1379","174","9","5","1572","1",,,,,,,,,,,,,"11.72445051398382","102.6171296670111","9"
"1598","សាលាបឋមសិក្សាហ៊ុនសែនគ្រើល","6091207049",,"1385","174","9","5","1598","1",,,,,,,,,,,,,"11.79151741258303","102.6848632152277","9"
"1545","សាលាបឋមសិក្សាវល្លិយាវ(ឥទ្ទកុមារ)","6020908055",,"1323","167","9","5","1545","1",,,,,,,,,,,,,"11.22884796581526","102.9592185514242","9"
"1621","សាលាបឋមសិក្សាពន្លៃ","6010509086",,"1309","166","9","5","1621","1",,,,,,,,,,,,,"12.11619985989701","103.2620511950479","9"
"1668","សាលាបឋមសិក្សាជន្លូស","6040701021",,"1340","169","9","5","1668","1",,,,,,,,,,,,,"11.25467004232691","102.6968521458565","9"
"1699","សាលាបឋមសិក្សាបុស្សវែង","6040502011",,"1338","169","9","5","1699","1",,,,,,,,,,,,,"11.29485721963361","102.7531329432204","9"
"1788","សាលាបឋមសិក្សាសាមគ្គីព្រះអាទិត្យ","6060408057",,"1349","171","9","5","1788","1",,,,,,,,,,,,,"12.1202735170419","103.8076074731438","9"
"1855","សាលាបឋមសិក្សាកំពប់អំបិល","6070107048",,"1355","172","9","5","1855","1",,,,,,,,,,,,,"11.50923699456817","103.4255344661774","9"
"1864","សាលាបឋមសិក្សាវាលក្រែង","6070109050",,"1355","172","9","5","1864","1",,,,,,,,,,,,,"11.25780802301426","103.1921085408166","9"
"1897","សាលាបឋមសិក្សារលួស","6031001033",,"1333","168","9","5","1897","1",,,,,,,,,,,,,"11.91576454851826","102.9466918689559","9"
"1949","សាលាបឋមសិក្សាស្លាករ","6080109007",,"1365","173","9","5","1949","1",,,,,,,,,,,,,"11.78558687124591","103.1537443213837","9"
"1980","សាលាបឋមសិក្សាស្វាយរៀង","6081104065",,"1375","173","9","5","1980","1",,,,,,,,,,,,,"12.22349290184081","103.2981464343575","9"
"1937","សាលាបឋមសិក្សាទំពេជ","6081316080",,"1377","173","9","5","1937","1",,,,,,,,,,,,,"10.88534458999732","102.8406956022287","9"
"1923","សាលាបឋមសិក្សាសំព័រ","6080202079",,"1366","173","9","5","1923","1",,,,,,,,,,,,,"11.036392297718","102.898884997744","9"
"2007","សាលាបឋមសិក្សាត្រពាំងក្រពើ","5030512014",,"1102","140","11","4","2007","1",,,,,,,,,,,,,"12.52761214514098","107.4089287991033","11"
"2021","សាលាបឋមសិក្សាស្វាយចារ","5030904024",,"1106","140","11","4","2021","1",,,,,,,,,,,,,"12.7280562033595","106.5622792675488","11"
"2136","សាលាបឋមសិក្សាក្រាំងធំ","5061001030",,"1140","143","11","4","2136","1",,,,,,,,,,,,,"13.2999587736719","106.6661727887875","11"
"2171","សាលាបឋមសិក្សារស្មីសាមគ្គី","5050515012",,"1120","142","11","4","2171","1",,,,,,,,,,,,,"13.46474430570816","106.9703219650442","11"
"2225","សាលាបឋមសិក្សាទេពខនារាម","5070517010",,"1148","144","11","4","2225","1",,,,,,,,,,,,,"12.73188005220355","106.7347079619471","11"
"57","សាលាបឋមសិក្សាទួលសូភី","8020303039",,"599","83","5","3","57","1",,,,,,,,,,,,,"11.38934719807755","104.3102787983154","5"
"194","សាលាបឋមសិក្សារកាកោង១","8070701013",,"658","88","5","3","194","1",,,,,,,,,,,,,"11.25395649171332","104.476233384368","5"
"145","សាលាបឋមសិក្សាចុងកោះ","8090508048",,"677","90","5","3","145","1",,,,,,,,,,,,,"11.46753247687673","104.3448696329915","5"
"259","សាលាបឋមសិក្សាហ៊ុនសែនព្រែកយាយម៉ី","8100405010",,"686","91","5","3","259","1",,,,,,,,,,,,,"11.15776384424428","104.2601668559644","5"
"297","សាលាបឋមសិក្សាទឹកអាង","8101209055",,"692","91","5","3","297","1",,,,,,,,,,,,,"11.67736303162979","104.2665483211348","5"
"262","សាលាបឋមសិក្សាហ៊ុនសែនសាលាអណ្តែត","8100504013",,"687","91","5","3","262","1",,,,,,,,,,,,,"11.07086345039907","104.0875134554043","5"
"374","សាលាបឋមសិក្សាបារាជ","8031503039",,"1663","209","5","3","374","1",,,,,,,,,,,,,"11.43299410501084","104.752273493296","5"
"382","សាលាបឋមសិក្សាប៊ុនរ៉ានីហ៊ុនសែនដំណាក់ចង្អើរ","22010201003",,"419","59","6","2","382","1",,,,,,,,,,,,,"12.81964506295356","105.2878013248843","6"
"523","សាលាបឋមសិក្សាកោះទ្រង់","10020101001",,"1038","133","10","4","523","1",,,,,,,,,,,,,"12.99436279897858","106.5249034516095","10"
"546","សាលាបឋមសិក្សាគោលាប់១","10060504060",,"1072","137","10","4","546","1",,,,,,,,,,,,,"12.01905408582055","106.0397866096409","10"
"631","សាលាបឋមសិក្សាហ៊ុនសែនហាន់ជ័យលើ","10010302009",,"1032","132","10","4","631","1",,,,,,,,,,,,,"13.37962391223792","106.2428392170265","10"
